,MP_ID,formula,PREC,ALGO,ISPIN,IMIX,NELM,IBRION,EDIFF,NSW,ISIF,ENCUT,MAGMOM,ISMEAR,SIGMA,LDAU,LDAUU,total_E_ref,E_atom,total_E,cell_param,angle,Magm_ref,Mag_O_ref,Magm,Mag_O,tot_mag_ref,tot_mag,DHf_ref,DHf,Err_DHf,Ehull_ref,Eg_ref,Eg,Volume_ref,Volume,Err_V_percent,Theoretical,VBM,E_fermi,CBM,bgtype,bgpath
119,mp-1016854,MnCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5, 0.6, 0.6, 0.6, 0.6]",0,0.05,True,"[3.9, 0, 0]",-28.29496283,-5.658992566,-27.874129,"(3.812762, 3.812762, 3.812762)","(90.0, 90.0, 90.0)","[3.084, 0.021, -0.051, 0.008, 0.073]",FM,"[3.074, 0.027, -0.111, -0.08, 0.005]",FM,3.2367858,3.0,-1.4341814648730349,-1.4235481256,-0.010633339273034892,0.28219929266666544,0.0,NaN,55.42670862107124,54.84528369468812,1.0489977500884557,True,NaN,NaN,NaN,NaN,NaN
120,mp-1016904,VCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.25, 0, 0]",-30.05595133,-6.011190266,-29.891016,"(3.840124, 3.840124, 3.840124)","(90.0, 90.0, 90.0)","[-0.003, -0.0, -0.0, 0.0, 0.0]",NM,"[-1.065, -0.012, 0.027, 0.041, 0.121]",NM,0.0019185,-0.9484,-1.8024791947500005,-1.836696592000001,0.03421739725000039,0.2852663065000005,0.0,NaN,56.628589540333415,56.78868112505305,-0.2827045243738822,True,NaN,NaN,NaN,NaN,NaN
121,mp-1016938,VHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.25, 0, 0]",-27.97890919,-5.595781838,-27.672565,"(3.864387, 3.864387, 3.864387)","(90.0, 90.0, 90.0)","[-0.946, -0.078, 0.034, 0.08, 0.152]",FM,"[-0.943, -0.091, 0.032, 0.086, 0.153]",NM,0.8130226,-0.8218,-1.5075855187499996,-1.5049735820000005,-0.0026119367499990442,0.28763265200001165,0.0,NaN,57.7087725860362,58.012850630147575,-0.5269182318130884,True,NaN,NaN,NaN,NaN,NaN
122,mp-1076642,NaCrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.7, 0]",-30.31935089,-6.063870178,-30.185323,"(3.74807, 3.74807, 3.74807)","(90.0, 90.0, 90.0)","[0.0, 1.77, -0.457, -0.16, -0.062]",FiM,"[-0.0, 1.791, -0.455, -0.172, -0.073]",FM,1.0000756,1.0,-1.72601680175,-1.7393653685999997,0.013348566849999743,0.29644555588889165,0.0,NaN,52.65299502293593,52.94852574731425,-0.5612799884405093,True,NaN,NaN,NaN,NaN,NaN
123,mp-1016841,HfHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-34.88403638,-6.976807276,-34.704893,"(4.122739, 4.122739, 4.122739)","(90.0, 90.0, 90.0)","[0.001, 0.001, -0.001, -0.007, -0.007]",NM,"[-0.003, -0.002, 0.002, 0.019, 0.019]",NM,0.0166903,0.0412,-2.3772452367499994,-2.3815282869999996,0.004283050250000198,0.29905115799999926,0.0,NaN,70.07409939156388,70.07409939156388,0.0,True,NaN,NaN,NaN,NaN,NaN
124,mp-1016851,HgRuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-26.50269449,-5.300538898,-26.538107,"(3.944331, 3.944331, 3.944331)","(90.0, 90.0, 90.0)","[-0.0, -0.004, -0.0, -0.0, -0.001]",NM,"[0.0, 0.005, 0.0, 0.0, 0.001]",NM,0.0051393,0.0068,-0.8375359907499998,-0.8873783020000005,0.049842311250000604,0.30147249049999036,0.0,NaN,61.36490393041002,60.50011626522569,1.409254492054661,True,NaN,NaN,NaN,NaN,NaN
125,mvc-10883,YMnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",-5,0.2,True,"[0, 3.9, 0]",-40.29814615,-8.05962923,-40.171165,"(3.872255, 3.872255, 3.872255)","(90.0, 90.0, 90.0)","[0.026, 3.908, 0.001, -0.029, -0.019]",FM,"[0.033, 3.889, -0.003, -0.028, -0.017]",FM,3.9989824,4.0,-2.7228437535397005,-2.7470885966,0.02424484306029928,0.3019567264999985,0.0,NaN,58.06198077710698,57.75691241254253,0.5254184588286255,True,NaN,NaN,NaN,NaN,NaN
126,mvc-11198,YTiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-43.97755224,-8.795510448,-43.9004,"(3.89302, 3.89302, 3.89302)","(90.0, 90.0, 90.0)","[-0.0, -0.001, 0.0, 0.0, 0.0]",NM,"[0.0, -0.0, -0.0, 0.0, 0.0]",NM,0.0011034,-0.0,-3.3758856674166666,-3.3962478465999992,0.020362179183332607,0.3027160442500243,0.0,NaN,59.0010722886116,58.85304673141841,0.25088621520149107,True,NaN,NaN,NaN,NaN,NaN
127,mp-18770,YCrO3,Accurate,Fast,2,4,100,2,0.0001,200,3,520,"[0.6, 0.6, 0.6, 5.0, 5.0]",-5,0.05,True,"[0.0, 3.7, 0.0]",-41.38453872,-8.276907744,-41.155739,"(3.853879, 3.853879, 3.853879)","(90.0, 90.0, 90.0)","[0.035, 2.838, -0.017, 0.001, 0.043]",FM,"[0.045, 2.82, -0.021, -0.005, 0.036]",FM,3.0004353,3.0,-2.9082840374166663,-2.9088869399999995,0.0006029025833331758,0.30330930349999896,1.8380999999999998,1.6545000000000005,57.23928827956947,57.077354790809295,0.28290618843696536,True,5.6202,5.85212852,7.2747,Indirect,R-gamma
128,mp-1185320,LiFeO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 5.3, 0]",-27.15567682,-5.431135364,-26.992505,"(3.776936, 3.776936, 3.776936)","(90.0, 90.0, 90.0)","[-0.001, 3.698, 0.162, 0.306, 0.356]",FM,"[-0.0, 3.617, 0.133, 0.279, 0.342]",FM,4.6976996,4.5641,-1.3546921040833333,-1.3762407269999997,0.02154862291666637,0.3063941497,0.0,NaN,53.878919459443516,53.101957075051054,1.442052647283151,True,NaN,NaN,NaN,NaN,NaN
129,mp-1016872,CaIrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-32.60390049,-6.520780098,-32.474605,"(3.953475, 3.953475, 3.953475)","(90.0, 90.0, 90.0)","[0.002, 0.163, 0.006, 0.012, 0.047]",NM,"[0.0, 0.0, 0.0, 0.0, 0.0]",NM,0.2740433,0.0004,-1.8058021857500002,-1.8027878373999997,-0.003014348350000473,0.30639546000000006,0.0,NaN,61.792674200619054,61.792674200619054,0.0,True,NaN,NaN,NaN,NaN,NaN
130,mp-1183977,CsTiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-33.38008299,-6.6760165979999995,-33.293981,"(4.106981, 4.106981, 4.106981)","(90.0, 90.0, 90.0)","[0.075, -0.138, 0.272, 0.306, 0.323]",FM,"[0.076, -0.139, 0.273, 0.308, 0.319]",FM,0.9994985,1.0,-2.370526274336206,-2.3920788762000003,0.021552601863794152,0.3067170846666665,0.0,NaN,69.27365160285488,69.27365160285488,0.0,True,NaN,NaN,NaN,NaN,NaN
131,mp-1187483,TlCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-22.53676606,-4.507353212,-22.005455,"(3.842897, 3.842897, 3.842897)","(90.0, 90.0, 90.0)","[-0.0, 0.0, -0.0, -0.0, -0.0]",NM,"[-0.0, -0.0, 0.0, 0.0, -0.0]",NM,0.0010223,-0.0,-0.6677820127500006,-0.6703837024000002,0.002601689649999628,0.3099624594999959,0.0,NaN,56.751354716769065,56.57472626396929,0.31123213477683687,True,NaN,NaN,NaN,NaN,NaN
132,mp-1016840,HgOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-28.57568908,-5.715137816,-28.450833,"(3.954635, 3.954635, 3.954635)","(90.0, 90.0, 90.0)","[-0.0, -0.001, -0.0, -0.0, -0.0]",NM,"[0.0, 0.0, 0.0, 0.0, 0.0]",NM,0.0022294,0.0003,-0.8615458407499993,-0.8708355170000004,0.0092896762500011,0.3148475884999993,0.0,NaN,61.847082438291004,61.847082438291004,0.0,True,NaN,NaN,NaN,NaN,NaN
133,mp-1186154,NaNiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 6.2, 0]",-21.09212891,-4.218425782,-20.691597,"(3.821156, 3.821156, 3.821156)","(90.0, 90.0, 90.0)","[-0.006, 1.383, 0.243, 0.384, 0.671]",FM,"[-0.006, 1.285, 0.221, 0.361, 0.655]",FM,2.9299628,2.7621,-0.6854175397500001,-0.6758085290000001,-0.00960901074999998,0.31655720475000404,0.0,NaN,55.793589759155374,54.71946282254193,1.9251798302459802,True,NaN,NaN,NaN,NaN,NaN
134,mp-1184044,CuHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-18.92233125,-3.78446625,-18.423319,"(3.83172, 3.83172, 3.83172)","(90.0, 90.0, 90.0)","[-0.082, 0.002, -0.169, -0.276, -0.239]",FM,"[0.004, 0.005, -0.086, -0.198, -0.176]",NM,0.8559871,-0.5144,-0.3564998307499998,-0.36045061739999973,0.003950786649999927,0.3227713701250021,0.0,NaN,56.257612521104434,56.69310040003382,-0.7740959123816671,True,NaN,NaN,NaN,NaN,NaN
135,mp-976229,KAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-19.19921721,-3.8398434420000003,-19.189063,"(4.192631, 4.192631, 4.192631)","(90.0, 90.0, 90.0)","[-0.003, 0.114, 0.275, 0.384, 0.745]",FM,"[-0.002, 0.067, 0.182, 0.351, 0.756]",FM,1.7992091,1.6269,-0.503858560016667,-0.5494523640000001,0.045593803983333125,0.3253447787499981,0.0,NaN,73.698716327076,72.37316103140108,1.7986138181730098,True,NaN,NaN,NaN,NaN,NaN
136,mp-982245,PbAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-22.78396208,-4.5567924159999995,-22.809136,"(4.148796, 4.148796, 4.148796)","(90.0, 90.0, 90.0)","[-0.0, -0.0, -0.0, -0.0, -0.0]",NM,"[0.0, -0.0, -0.0, -0.0, -0.0]",NM,0.0006449,0.0,-0.6120989167499993,-0.6679185913999994,0.05581967465000015,0.3294768926666656,0.0,NaN,71.41118537597386,70.57091759099293,1.176661303907763,True,NaN,NaN,NaN,NaN,NaN
137,mp-1016837,SnHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-23.00048937,-4.600097874,-22.622163,"(4.081489, 4.081489, 4.081489)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.001, -0.001]",NM,"[-0.002, -0.019, 0.009, 0.024, 0.024]",NM,0.0034075,0.0377,-1.1935137927500001,-1.1804864298000006,-0.01302736294999951,0.3388109505000001,0.0,NaN,67.99169860966235,67.90324809457981,0.1300901681988161,True,NaN,NaN,NaN,NaN,NaN
138,mp-1183169,AlAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-27.4464951,-5.48929902,-27.32243,"(3.751028, 3.751028, 3.751028)","(90.0, 90.0, 90.0)","[-0.017, 0.323, 0.414, 0.652, 0.429]",FM,"[0.017, -0.313, -0.414, -0.643, -0.439]",NM,1.9999092,-2.0,-1.626278761416667,-1.6342362678,0.007957506383333035,0.3398094532954552,0.0,NaN,52.77775563990637,52.996919172909315,-0.4152573946081828,True,NaN,NaN,NaN,NaN,NaN
139,mvc-11229,YFeO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",-5,0.2,True,"[0, 5.3, 0]",-37.95561919,-7.591123838,-37.794628,"(3.883222, 3.883222, 3.883222)","(90.0, 90.0, 90.0)","[0.001, 4.421, 0.105, 0.174, 0.235]",FM,"[0.001, 4.371, 0.109, 0.175, 0.237]",FM,5.0001686,5.0,-2.603250217416666,-2.6319014619999996,0.02865124458333357,0.34055694487499366,0.8084999999999996,NaN,58.55670870199426,58.55670870199426,0.0,True,NaN,NaN,NaN,NaN,NaN
140,mp-1016845,ZrCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-34.69937185,-6.93987437,-34.878671,"(4.159472, 4.159472, 4.159472)","(90.0, 90.0, 90.0)","[-0.0, -0.0, 0.0, 0.001, 0.001]",NM,"[0.0, 0.0, -0.0, -0.0, -0.0]",NM,0.0017287,-0.0,-2.50169440675,-2.585314327999999,0.08361992124999906,0.34487334649999646,0.0,NaN,71.96388740867712,70.71230831964436,1.7391765982917826,True,NaN,NaN,NaN,NaN,NaN
141,mp-1184234,FeAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5.0, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[5.3, 0, 0]",-25.31472083,-5.062944165999999,-24.924764,"(3.862385, 3.862385, 3.862385)","(90.0, 90.0, 90.0)","[3.94, 0.22, 0.288, 0.432, 0.401]",FM,"[3.99, -0.219, -0.16, -0.367, -0.197]",FM,5.4659414,3.0,-0.8017796654166659,-0.7996999573999996,-0.0020797080166663484,0.34540158662500353,0.0,NaN,57.61912852121193,57.16074725073366,0.7955366251496176,True,NaN,NaN,NaN,NaN,NaN
142,mp-1016849,CdRuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-28.33084847,-5.666169694,-28.382446,"(3.928223, 3.928223, 3.928223)","(90.0, 90.0, 90.0)","[-0.026, -0.207, -0.008, -0.008, -0.048]",FM,"[0.064, 1.342, 0.044, 0.104, 0.286]",FM,0.1678308,2.023,-1.0826520347500002,-1.144278912,0.061626877249999934,0.3503468709999975,0.0,NaN,60.61615746211363,60.049780447089674,0.9343664110974873,True,NaN,NaN,NaN,NaN,NaN
143,mp-1183479,BiMoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 4.38, 0]",-31.34764602,-6.2695292039999995,-31.500965,"(4.116636, 4.116636, 4.116636)","(90.0, 90.0, 90.0)","[0.229, 2.355, -0.028, -0.02, 0.017]",FM,"[0.209, 2.415, -0.033, -0.023, 0.014]",FM,2.762159,2.7496,-1.4819196187499997,-1.5086790796000007,0.026759460850001027,0.3510387281666656,0.0,NaN,69.76336218902185,68.98506997761821,1.1156174057306434,True,NaN,NaN,NaN,NaN,NaN
144,mp-1186886,RbHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-16.44168061,-3.2883361219999996,-16.254689,"(4.378672, 4.378672, 4.378672)","(90.0, 90.0, 90.0)","[0.0, -0.022, -0.241, -0.397, -0.597]",FM,"[-0.0, 0.029, 0.241, 0.376, 0.638]",FM,1.5159997,1.5438,-0.4841042222499993,-0.4912683470000001,0.007164124750000778,0.3515368514999997,0.0,NaN,83.95126452155172,83.95126452155172,0.0,True,NaN,NaN,NaN,NaN,NaN
145,mp-1016871,ZrHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-32.59258275,-6.518516549999999,-32.777929,"(4.18501, 4.18501, 4.18501)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.0, -0.0]",NM,"[-0.003, -0.002, 0.005, 0.021, 0.02]",NM,0.000353,0.0463,-2.2008513387499997,-2.2771331179999996,0.0762817792499999,0.35172599000000204,0.0,NaN,73.29755705300552,72.05911855138874,1.689604062412613,True,NaN,NaN,NaN,NaN,NaN
146,mp-975421,RbAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-18.86547594,-3.773095188,-18.841536,"(4.255792, 4.255792, 4.255792)","(90.0, 90.0, 90.0)","[0.002, 0.108, 0.284, 0.4, 0.791]",FM,"[0.005, 0.061, 0.201, 0.367, 0.806]",FM,1.8784661,1.7342,-0.46308328091666695,-0.5025751234000001,0.03949184248333315,0.35256425574999906,0.0,NaN,77.07990692192173,75.79206482417884,1.6707883405300665,True,NaN,NaN,NaN,NaN,NaN
147,mp-1076638,RbVO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.25, 0]",-31.40844302,-6.281688604,-31.252992,"(3.915187, 3.915187, 3.915187)","(90.0, 90.0, 90.0)","[0.0, -0.002, 0.001, 0.001, 0.0]",NM,"[0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0015413,-0.0,-2.0581112742500003,-2.0735596639999994,0.01544838974999907,0.3573852454999997,0.2538,0.2605000000000004,60.014684858942445,60.014684858942445,0.0,True,2.0641,2.19452663,2.3246,Indirect,R-gamma
148,mp-1016882,CdOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-30.14524478,-6.029048956,-29.97021,"(3.942935, 3.942935, 3.942935)","(90.0, 90.0, 90.0)","[-0.003, -0.026, -0.001, -0.001, -0.006]",NM,"[0.036, 0.587, 0.022, 0.042, 0.155]",FM,0.0344059,0.9244,-1.0549422287499994,-1.0627437270000002,0.00780149825000076,0.3595717660000046,0.0,NaN,61.29977114342224,61.29977114342224,0.0,True,NaN,NaN,NaN,NaN,NaN
149,mp-1184942,KAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-19.94288615,-3.9885772299999998,-20.009156,"(4.15778, 4.15778, 4.15778)","(90.0, 90.0, 90.0)","[0.001, 0.198, 0.104, 0.23, 0.616]",FM,"[0.003, 0.196, 0.074, 0.214, 0.622]",FM,1.3422181,1.3186,-0.5643218513500002,-0.6130393006000002,0.04871744924999999,0.3611940707499999,0.0,NaN,71.87610219949094,71.56880236010689,0.4275410463009696,True,NaN,NaN,NaN,NaN,NaN
150,mp-1183917,CsMoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 4.38, 0]",-30.21161938,-6.042323875999999,-30.340464,"(4.13308, 4.13308, 4.13308)","(90.0, 90.0, 90.0)","[-0.025, 1.365, -0.061, -0.075, -0.213]",FiM,"[-0.025, 1.387, -0.065, -0.079, -0.215]",FM,1.0030529,1.0,-1.852917092336206,-1.8847956916000004,0.03187859926379444,0.37244897650000564,0.0,NaN,70.60272032171409,69.88517771810483,1.0163101369743932,True,NaN,NaN,NaN,NaN,NaN
151,mp-1183971,CsRuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-29.30416556,-5.860833112,-29.374104,"(4.070421, 4.070421, 4.070421)","(90.0, 90.0, 90.0)","[0.004, 0.355, 0.021, 0.051, 0.136]",FM,"[0.005, 0.406, 0.025, 0.059, 0.166]",FM,0.6265599,0.7178,-1.279475534336207,-1.3238586126,0.04438307826379306,0.37825283774999896,0.0,NaN,67.44006663288721,66.37939858766198,1.5727565202434008,True,NaN,NaN,NaN,NaN,NaN
152,mp-1184947,KCoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.32, 0]",-23.89720714,-4.779441428,-24.439753,"(3.87397, 3.87397, 3.87397)","(90.0, 90.0, 90.0)","[0.008, -0.057, 0.259, 0.512, 0.956]",FiM,"[0.009, 2.682, 0.291, 0.523, 0.756]",FM,2.0103813,4.5817,-0.9630987983499999,-1.1148242715999994,0.15172547324999952,0.3814342625,0.0,NaN,58.13916092561977,58.13916092561977,0.0,True,NaN,NaN,NaN,NaN,NaN
153,mp-975405,RbAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-19.6152536,-3.92305072,-19.686835,"(4.21732, 4.21732, 4.21732)","(90.0, 90.0, 90.0)","[0.011, 0.208, 0.131, 0.218, 0.626]",FM,"[0.014, 0.196, 0.09, 0.225, 0.636]",FM,1.40172,1.374,-0.5247683162499996,-0.5712032599999997,0.04643494375000001,0.3903206787499993,0.0,NaN,75.00835937393516,74.2228531000963,1.0472249765161774,True,NaN,NaN,NaN,NaN,NaN
154,mp-1076732,KCrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.7, 0]",-29.92630744,-5.985261488,-29.712671,"(3.864733, 3.864733, 3.864733)","(90.0, 90.0, 90.0)","[-0.007, 2.058, -0.604, -0.217, -0.097]",FiM,"[-0.008, 2.034, -0.571, -0.224, -0.103]",FM,0.9994196,1.0,-1.6877729233499998,-1.6979797815999997,0.010206858249999895,0.390398377000003,0.0,NaN,57.72427493335193,57.33532918520518,0.6737992787190834,True,NaN,NaN,NaN,NaN,NaN
155,mp-975380,RbCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-18.31749301,-3.6634986019999998,-18.101245,"(4.465707, 4.465707, 4.465707)","(90.0, 90.0, 90.0)","[-0.003, 0.105, 0.602, 0.837, 0.97]",FM,"[-0.003, 0.106, 0.589, 0.835, 0.993]",FM,2.9774204,3.0,-0.7387519502499998,-0.7486123569999996,0.009860406749999773,0.3908795480000009,0.0,NaN,89.05753605405575,89.05753605405575,0.0,True,NaN,NaN,NaN,NaN,NaN
156,mp-1184992,KCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-18.49166997,-3.698333994,-18.268215,"(4.339857, 4.339857, 4.339857)","(90.0, 90.0, 90.0)","[-0.004, 0.084, 0.522, 0.713, 0.805]",FM,"[-0.004, 0.088, 0.531, 0.728, 0.885]",FM,2.5052977,2.6486,-0.7476143673499998,-0.7593781976000002,0.011763830250000495,0.39095161399999956,0.0,NaN,81.73842379384307,83.8634894108236,-2.5998367944313183,True,NaN,NaN,NaN,NaN,NaN
157,mp-1186101,NaAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-19.00227475,-3.80045495,-19.085251,"(4.112418, 4.112418, 4.112418)","(90.0, 90.0, 90.0)","[0.004, -0.104, -0.231, -0.385, -0.68]",FM,"[-0.004, 0.067, 0.168, 0.347, 0.696]",FM,1.6351018,1.52,-0.42410525641666724,-0.47554515099999967,0.051439894583332424,0.392548979749999,0.0,NaN,69.5491383976443,68.11294408589744,2.06500661954355,True,NaN,NaN,NaN,NaN,NaN
158,mp-1186126,NaCoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.32, 0]",-24.00847142,-4.801694284,-24.927814,"(3.763369, 3.763369, 3.763369)","(90.0, 90.0, 90.0)","[0.001, 0.278, -0.065, -0.091, -0.089]",FM,"[0.001, 2.437, 0.194, 0.443, 0.692]",FM,0.0099655,4.0487,-0.94498684275,-1.1592916585999997,0.21430481584999972,0.39307589844999935,0.0,NaN,53.30039279125477,52.316368834752694,1.8461851873322987,True,NaN,NaN,NaN,NaN,NaN
159,mp-1186198,NaZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-19.62903062,-3.925806124,-19.691533,"(3.907165, 3.907165, 3.907165)","(90.0, 90.0, 90.0)","[-0.0, 0.0, 0.002, 0.002, 0.002]",NM,"[-0.007, 0.124, 0.62, 0.833, 0.787]",FM,0.0058951,2.7368,-0.8640701207500001,-0.9187481055999995,0.05467798484999942,0.3998834819999999,0.0,NaN,59.646539963363715,62.47911346979296,-4.748931804207053,True,NaN,NaN,NaN,NaN,NaN
160,mp-1016831,HgIrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-24.97390695,-4.99478139,-24.75548,"(3.966927, 3.966927, 3.966927)","(90.0, 90.0, 90.0)","[-0.007, 0.105, 0.005, 0.012, 0.056]",NM,"[-0.019, 0.485, 0.027, 0.089, 0.231]",FM,0.1888821,0.8856,-0.6189702207499999,-0.6066384960000001,-0.012331724749999773,0.40197515449999965,0.0,NaN,62.425585703929045,62.312628153008475,0.1809475227934623,True,NaN,NaN,NaN,NaN,NaN
161,mp-1186920,SbAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-24.67417865,-4.9348357300000005,-24.523516,"(4.002397, 4.002397, 4.002397)","(90.0, 90.0, 90.0)","[-0.001, 0.052, 0.002, 0.018, 0.01]",NM,"[-0.001, 0.046, 0.001, 0.014, 0.012]",NM,0.0855945,0.075,-0.9068602237500002,-0.8979657540000006,-0.008894469749999634,0.40221379483332864,0.0,NaN,64.11512496108023,64.11512496108023,0.0,True,NaN,NaN,NaN,NaN,NaN
162,mp-975159,RbZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-19.42829068,-3.885658136,-18.76387,"(4.164075, 4.164075, 4.164075)","(90.0, 90.0, 90.0)","[0.005, 0.1, 0.666, 0.85, 0.918]",FM,"[0.0, 0.0, 0.002, -0.0, -0.002]",NM,3.0145484,0.0001,-0.8902599192499998,-0.8089884779999998,-0.08127144124999996,0.4065542279999965,0.0,NaN,72.20306426586795,68.4213195073129,5.237651333785244,True,NaN,NaN,NaN,NaN,NaN
163,mp-975373,RbNiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",0,0.2,True,"[0, 6.2, 0]",-20.25428935,-4.05085787,-19.790186,"(4.051925, 4.051925, 4.051925)","(90.0, 90.0, 90.0)","[0.019, 1.634, 0.403, 0.503, 0.861]",FM,"[0.018, 1.654, 0.412, 0.548, 0.903]",FM,3.7950923,3.9336,-0.5841874142500003,-0.5712993014,-0.012888112850000355,0.40811915899999995,0.0,NaN,66.52489446797706,66.97438996384103,-0.6756801336683722,True,NaN,NaN,NaN,NaN,NaN
